timestamp,profile,demand_kw,temperature_c,humidity_pct,is_weekend,hour,day_of_week
2026-06-03 14:00:00,campus,664.0,29.6,45.2,0,14,2
2026-06-03 15:00:00,campus,665.09,28.6,37.6,0,15,2
2026-06-03 16:00:00,campus,656.78,28.1,40.3,0,16,2
2026-06-03 17:00:00,campus,634.3,28.6,34.4,0,17,2
2026-06-03 18:00:00,campus,556.63,25.9,46.0,0,18,2
2026-06-03 19:00:00,campus,543.2,24.7,50.9,0,19,2
2026-06-03 20:00:00,campus,518.48,25.9,47.1,0,20,2
2026-06-03 21:00:00,campus,452.87,21.6,64.2,0,21,2
2026-06-03 22:00:00,campus,422.2,22.8,51.6,0,22,2
2026-06-03 23:00:00,campus,387.38,21.0,60.1,0,23,2
2026-06-04 00:00:00,campus,315.21,16.6,67.1,0,0,3
2026-06-04 01:00:00,campus,322.02,17.2,68.2,0,1,3
2026-06-04 02:00:00,campus,332.02,19.4,65.8,0,2,3
2026-06-04 03:00:00,campus,342.77,15.9,63.8,0,3,3
2026-06-04 04:00:00,campus,350.99,16.9,59.8,0,4,3
2026-06-04 05:00:00,campus,354.02,18.9,63.1,0,5,3
2026-06-04 06:00:00,campus,309.3,20.3,46.5,0,6,3
2026-06-04 07:00:00,campus,347.71,20.0,47.9,0,7,3
2026-06-04 08:00:00,campus,373.76,20.9,53.5,0,8,3
2026-06-04 09:00:00,campus,443.32,25.5,46.9,0,9,3
2026-06-04 10:00:00,campus,497.23,27.6,43.4,0,10,3
2026-06-04 11:00:00,campus,528.07,27.9,50.3,0,11,3
2026-06-04 12:00:00,campus,583.7,27.8,43.2,0,12,3
2026-06-04 13:00:00,campus,652.14,27.4,47.1,0,13,3
2026-06-04 14:00:00,campus,662.04,27.9,48.1,0,14,3
2026-06-04 15:00:00,campus,682.31,30.2,50.0,0,15,3
2026-06-04 16:00:00,campus,641.55,29.8,45.8,0,16,3
2026-06-04 17:00:00,campus,617.67,30.7,38.5,0,17,3
2026-06-04 18:00:00,campus,597.47,28.6,45.7,0,18,3
2026-06-04 19:00:00,campus,492.55,24.1,49.7,0,19,3
2026-06-04 20:00:00,campus,529.29,26.5,49.1,0,20,3
2026-06-04 21:00:00,campus,465.1,21.9,59.4,0,21,3
2026-06-04 22:00:00,campus,410.33,21.3,54.8,0,22,3
2026-06-04 23:00:00,campus,372.79,20.8,46.9,0,23,3
2026-06-05 00:00:00,campus,323.59,22.2,51.1,0,0,4
2026-06-05 01:00:00,campus,326.89,22.9,55.1,0,1,4
2026-06-05 02:00:00,campus,311.86,18.6,53.7,0,2,4
2026-06-05 03:00:00,campus,324.0,17.2,57.9,0,3,4
2026-06-05 04:00:00,campus,308.64,18.5,59.8,0,4,4
2026-06-05 05:00:00,campus,317.74,19.6,57.2,0,5,4
2026-06-05 06:00:00,campus,322.28,18.7,55.5,0,6,4
2026-06-05 07:00:00,campus,349.79,23.2,52.5,0,7,4
2026-06-05 08:00:00,campus,357.93,22.3,55.7,0,8,4
2026-06-05 09:00:00,campus,407.67,24.2,45.8,0,9,4
2026-06-05 10:00:00,campus,489.91,26.0,41.2,0,10,4
2026-06-05 11:00:00,campus,544.0,27.1,48.8,0,11,4
2026-06-05 12:00:00,campus,624.07,29.0,42.6,0,12,4
2026-06-05 13:00:00,campus,639.11,27.7,45.7,0,13,4
2026-06-05 14:00:00,campus,664.89,28.4,47.9,0,14,4
2026-06-05 15:00:00,campus,667.53,27.8,49.0,0,15,4
2026-06-05 16:00:00,campus,673.44,29.9,33.4,0,16,4
2026-06-05 17:00:00,campus,608.7,29.8,38.8,0,17,4
2026-06-05 18:00:00,campus,586.8,28.4,46.1,0,18,4
2026-06-05 19:00:00,campus,577.28,29.0,48.4,0,19,4
2026-06-05 20:00:00,campus,557.63,25.0,52.2,0,20,4
2026-06-05 21:00:00,campus,509.52,24.5,50.4,0,21,4
2026-06-05 22:00:00,campus,412.47,20.3,57.3,0,22,4
2026-06-05 23:00:00,campus,364.48,19.9,50.2,0,23,4
2026-06-06 00:00:00,campus,197.86,20.3,52.8,1,0,5
2026-06-06 01:00:00,campus,213.01,19.6,49.4,1,1,5
2026-06-06 02:00:00,campus,206.89,17.3,49.7,1,2,5
2026-06-06 03:00:00,campus,207.34,17.4,57.7,1,3,5
2026-06-06 04:00:00,campus,207.69,15.5,62.1,1,4,5
2026-06-06 05:00:00,campus,208.88,17.8,49.5,1,5,5
2026-06-06 06:00:00,campus,211.08,20.6,51.6,1,6,5
2026-06-06 07:00:00,campus,223.53,21.4,49.3,1,7,5
2026-06-06 08:00:00,campus,255.03,22.7,45.0,1,8,5
2026-06-06 09:00:00,campus,241.16,23.6,57.0,1,9,5
2026-06-06 10:00:00,campus,261.88,25.1,43.4,1,10,5
2026-06-06 11:00:00,campus,269.78,25.6,42.4,1,11,5
2026-06-06 12:00:00,campus,296.64,28.8,53.7,1,12,5
2026-06-06 13:00:00,campus,316.4,29.4,43.9,1,13,5
2026-06-06 14:00:00,campus,330.46,30.1,40.9,1,14,5
2026-06-06 15:00:00,campus,313.61,28.8,49.8,1,15,5
2026-06-06 16:00:00,campus,280.73,26.1,42.4,1,16,5
2026-06-06 17:00:00,campus,339.52,30.4,45.5,1,17,5
2026-06-06 18:00:00,campus,319.87,27.1,50.4,1,18,5
2026-06-06 19:00:00,campus,356.86,25.3,47.6,1,19,5
2026-06-06 20:00:00,campus,356.41,26.1,49.3,1,20,5
2026-06-06 21:00:00,campus,308.48,23.0,47.6,1,21,5
2026-06-06 22:00:00,campus,288.95,23.6,51.3,1,22,5
2026-06-06 23:00:00,campus,274.01,21.5,50.9,1,23,5
2026-06-07 00:00:00,campus,212.35,20.4,53.7,1,0,6
2026-06-07 01:00:00,campus,224.45,16.4,63.1,1,1,6
2026-06-07 02:00:00,campus,213.79,19.6,54.6,1,2,6
2026-06-07 03:00:00,campus,220.37,18.0,65.6,1,3,6
2026-06-07 04:00:00,campus,220.09,17.3,55.3,1,4,6
2026-06-07 05:00:00,campus,210.65,18.6,62.9,1,5,6
2026-06-07 06:00:00,campus,205.52,16.7,61.6,1,6,6
2026-06-07 07:00:00,campus,219.63,21.2,48.2,1,7,6
2026-06-07 08:00:00,campus,244.58,20.5,53.5,1,8,6
2026-06-07 09:00:00,campus,234.56,21.6,53.9,1,9,6
2026-06-07 10:00:00,campus,238.13,22.9,49.4,1,10,6
2026-06-07 11:00:00,campus,264.92,28.3,50.7,1,11,6
2026-06-07 12:00:00,campus,272.72,26.9,48.9,1,12,6
2026-06-07 13:00:00,campus,317.67,31.1,49.2,1,13,6
2026-06-07 14:00:00,campus,303.41,28.6,41.0,1,14,6
2026-06-07 15:00:00,campus,291.48,27.1,42.8,1,15,6
2026-06-07 16:00:00,campus,305.88,27.7,41.9,1,16,6
2026-06-07 17:00:00,campus,329.48,30.7,43.3,1,17,6
2026-06-07 18:00:00,campus,312.81,27.6,52.4,1,18,6
2026-06-07 19:00:00,campus,348.38,25.8,48.7,1,19,6
2026-06-07 20:00:00,campus,350.65,25.4,53.1,1,20,6
2026-06-07 21:00:00,campus,295.52,24.4,50.2,1,21,6
2026-06-07 22:00:00,campus,289.83,23.7,51.8,1,22,6
2026-06-07 23:00:00,campus,257.24,22.8,45.3,1,23,6
2026-06-08 00:00:00,campus,306.83,18.9,51.4,0,0,0
2026-06-08 01:00:00,campus,310.51,16.5,57.4,0,1,0
2026-06-08 02:00:00,campus,322.55,17.3,54.5,0,2,0
2026-06-08 03:00:00,campus,334.47,18.1,55.5,0,3,0
2026-06-08 04:00:00,campus,321.02,16.5,63.5,0,4,0
2026-06-08 05:00:00,campus,320.48,17.1,59.0,0,5,0
2026-06-08 06:00:00,campus,325.2,20.0,65.9,0,6,0
2026-06-08 07:00:00,campus,335.41,20.6,58.0,0,7,0
2026-06-08 08:00:00,campus,375.7,22.2,52.4,0,8,0
2026-06-08 09:00:00,campus,402.67,22.6,53.6,0,9,0
2026-06-08 10:00:00,campus,461.52,24.9,45.7,0,10,0
2026-06-08 11:00:00,campus,537.46,25.3,46.9,0,11,0
2026-06-08 12:00:00,campus,609.54,29.3,40.7,0,12,0
2026-06-08 13:00:00,campus,698.8,30.4,36.2,0,13,0
2026-06-08 14:00:00,campus,677.62,26.7,45.3,0,14,0
2026-06-08 15:00:00,campus,670.69,28.3,37.4,0,15,0
2026-06-08 16:00:00,campus,615.69,27.3,38.1,0,16,0
2026-06-08 17:00:00,campus,609.94,27.9,40.4,0,17,0
2026-06-08 18:00:00,campus,579.73,27.8,40.3,0,18,0
2026-06-08 19:00:00,campus,571.73,24.5,44.4,0,19,0
2026-06-08 20:00:00,campus,534.99,23.9,48.2,0,20,0
2026-06-08 21:00:00,campus,468.66,22.2,58.4,0,21,0
2026-06-08 22:00:00,campus,383.71,22.5,60.0,0,22,0
2026-06-08 23:00:00,campus,384.23,20.8,51.0,0,23,0
2026-06-09 00:00:00,campus,300.4,18.5,57.7,0,0,1
2026-06-09 01:00:00,campus,338.33,18.8,65.1,0,1,1
2026-06-09 02:00:00,campus,330.27,17.2,49.0,0,2,1
2026-06-09 03:00:00,campus,311.3,17.4,55.4,0,3,1
2026-06-09 04:00:00,campus,308.31,20.5,59.2,0,4,1
2026-06-09 05:00:00,campus,331.91,20.6,54.5,0,5,1
2026-06-09 06:00:00,campus,334.61,17.6,57.5,0,6,1
2026-06-09 07:00:00,campus,355.72,22.0,61.1,0,7,1
2026-06-09 08:00:00,campus,391.75,23.4,52.5,0,8,1
2026-06-09 09:00:00,campus,387.25,22.1,57.6,0,9,1
2026-06-09 10:00:00,campus,480.59,26.6,52.0,0,10,1
2026-06-09 11:00:00,campus,581.69,29.1,41.2,0,11,1
2026-06-09 12:00:00,campus,602.69,26.3,53.3,0,12,1
2026-06-09 13:00:00,campus,624.6,27.6,47.6,0,13,1
2026-06-09 14:00:00,campus,694.49,31.1,40.8,0,14,1
2026-06-09 15:00:00,campus,683.92,30.2,41.9,0,15,1
2026-06-09 16:00:00,campus,637.27,30.4,49.3,0,16,1
2026-06-09 17:00:00,campus,634.07,29.5,49.1,0,17,1
2026-06-09 18:00:00,campus,576.87,28.6,49.2,0,18,1
2026-06-09 19:00:00,campus,528.52,24.8,39.5,0,19,1
2026-06-09 20:00:00,campus,541.32,26.9,52.3,0,20,1
2026-06-09 21:00:00,campus,509.47,25.5,46.4,0,21,1
2026-06-09 22:00:00,campus,441.79,21.9,47.9,0,22,1
2026-06-09 23:00:00,campus,385.67,20.7,38.7,0,23,1
2026-06-10 00:00:00,campus,300.95,17.3,63.1,0,0,2
2026-06-10 01:00:00,campus,326.2,19.4,50.6,0,1,2
2026-06-10 02:00:00,campus,302.31,18.9,54.7,0,2,2
2026-06-10 03:00:00,campus,335.68,17.8,59.2,0,3,2
2026-06-10 04:00:00,campus,315.66,19.7,56.3,0,4,2
2026-06-10 05:00:00,campus,294.0,18.2,55.8,0,5,2
2026-06-10 06:00:00,campus,321.0,20.5,49.2,0,6,2
2026-06-10 07:00:00,campus,332.89,19.3,59.7,0,7,2
2026-06-10 08:00:00,campus,368.49,22.3,50.8,0,8,2
2026-06-10 09:00:00,campus,427.19,23.6,48.8,0,9,2
2026-06-10 10:00:00,campus,453.42,25.7,57.0,0,10,2
2026-06-10 11:00:00,campus,525.35,26.3,56.7,0,11,2
2026-06-10 12:00:00,campus,633.74,27.9,45.3,0,12,2
2026-06-10 13:00:00,campus,689.92,30.3,47.3,0,13,2
2026-06-10 14:00:00,campus,696.49,29.0,43.8,0,14,2
2026-06-10 15:00:00,campus,662.48,27.4,48.6,0,15,2
2026-06-10 16:00:00,campus,692.72,32.3,39.6,0,16,2
2026-06-10 17:00:00,campus,632.0,31.1,46.5,0,17,2
2026-06-10 18:00:00,campus,570.88,26.2,39.3,0,18,2
2026-06-10 19:00:00,campus,581.86,27.9,46.9,0,19,2
2026-06-10 20:00:00,campus,575.62,24.7,56.9,0,20,2
2026-06-10 21:00:00,campus,480.78,24.3,53.1,0,21,2
2026-06-10 22:00:00,campus,428.5,22.7,52.7,0,22,2
2026-06-10 23:00:00,campus,375.51,20.5,51.9,0,23,2
2026-06-11 00:00:00,campus,316.77,18.5,62.5,0,0,3
2026-06-11 01:00:00,campus,313.25,17.7,65.4,0,1,3
2026-06-11 02:00:00,campus,339.55,16.8,58.4,0,2,3
2026-06-11 03:00:00,campus,316.68,16.7,61.5,0,3,3
2026-06-11 04:00:00,campus,339.64,18.0,56.1,0,4,3
2026-06-11 05:00:00,campus,331.15,17.7,61.6,0,5,3
2026-06-11 06:00:00,campus,323.43,20.7,57.3,0,6,3
2026-06-11 07:00:00,campus,342.08,23.2,49.7,0,7,3
2026-06-11 08:00:00,campus,354.6,21.5,50.3,0,8,3
2026-06-11 09:00:00,campus,444.38,24.3,49.6,0,9,3
2026-06-11 10:00:00,campus,491.33,26.2,51.6,0,10,3
2026-06-11 11:00:00,campus,546.96,27.6,55.7,0,11,3
2026-06-11 12:00:00,campus,606.48,28.3,49.0,0,12,3
2026-06-11 13:00:00,campus,859.82,30.2,45.7,0,13,3
2026-06-11 14:00:00,campus,724.89,30.5,42.5,0,14,3
2026-06-11 15:00:00,campus,652.11,28.1,46.5,0,15,3
2026-06-11 16:00:00,campus,695.18,31.0,40.1,0,16,3
2026-06-11 17:00:00,campus,622.42,30.5,39.6,0,17,3
2026-06-11 18:00:00,campus,572.17,27.0,39.8,0,18,3
2026-06-11 19:00:00,campus,595.46,27.0,44.9,0,19,3
2026-06-11 20:00:00,campus,570.55,26.5,56.4,0,20,3
2026-06-11 21:00:00,campus,484.72,23.6,55.4,0,21,3
2026-06-11 22:00:00,campus,430.86,24.0,47.9,0,22,3
2026-06-11 23:00:00,campus,391.74,24.5,44.3,0,23,3
2026-06-12 00:00:00,campus,323.29,18.6,56.9,0,0,4
2026-06-12 01:00:00,campus,290.59,16.7,56.6,0,1,4
2026-06-12 02:00:00,campus,316.39,18.7,50.9,0,2,4
2026-06-12 03:00:00,campus,306.67,19.1,54.4,0,3,4
2026-06-12 04:00:00,campus,308.35,17.9,51.0,0,4,4
2026-06-12 05:00:00,campus,327.62,21.0,53.6,0,5,4
2026-06-12 06:00:00,campus,341.6,17.8,59.7,0,6,4
2026-06-12 07:00:00,campus,353.51,22.1,52.4,0,7,4
2026-06-12 08:00:00,campus,368.6,21.5,56.7,0,8,4
2026-06-12 09:00:00,campus,457.91,26.6,47.3,0,9,4
2026-06-12 10:00:00,campus,518.01,28.6,49.2,0,10,4
2026-06-12 11:00:00,campus,513.79,25.9,51.5,0,11,4
2026-06-12 12:00:00,campus,613.49,27.4,47.8,0,12,4
2026-06-12 13:00:00,campus,660.56,30.5,49.5,0,13,4
2026-06-12 14:00:00,campus,687.0,29.2,40.3,0,14,4
2026-06-12 15:00:00,campus,691.87,29.9,43.4,0,15,4
2026-06-12 16:00:00,campus,649.98,29.8,40.7,0,16,4
2026-06-12 17:00:00,campus,590.53,26.3,54.8,0,17,4
2026-06-12 18:00:00,campus,593.71,28.2,42.9,0,18,4
2026-06-12 19:00:00,campus,589.91,26.0,37.7,0,19,4
2026-06-12 20:00:00,campus,515.77,24.8,51.9,0,20,4
2026-06-12 21:00:00,campus,534.8,26.2,51.4,0,21,4
2026-06-12 22:00:00,campus,413.71,20.6,57.4,0,22,4
2026-06-12 23:00:00,campus,376.93,22.2,48.3,0,23,4
2026-06-13 00:00:00,campus,195.09,19.4,56.2,1,0,5
2026-06-13 01:00:00,campus,228.0,18.5,52.4,1,1,5
2026-06-13 02:00:00,campus,188.78,19.5,61.9,1,2,5
2026-06-13 03:00:00,campus,191.69,18.6,55.5,1,3,5
2026-06-13 04:00:00,campus,192.16,19.1,47.7,1,4,5
2026-06-13 05:00:00,campus,256.33,20.3,53.5,1,5,5
2026-06-13 06:00:00,campus,218.8,19.3,55.7,1,6,5
2026-06-13 07:00:00,campus,196.99,20.2,52.3,1,7,5
2026-06-13 08:00:00,campus,232.37,20.9,57.7,1,8,5
2026-06-13 09:00:00,campus,227.69,22.9,55.4,1,9,5
2026-06-13 10:00:00,campus,302.93,30.1,41.5,1,10,5
2026-06-13 11:00:00,campus,300.33,29.0,43.1,1,11,5
2026-06-13 12:00:00,campus,294.38,26.3,35.5,1,12,5
2026-06-13 13:00:00,campus,294.86,27.3,46.4,1,13,5
2026-06-13 14:00:00,campus,321.02,30.6,38.7,1,14,5
2026-06-13 15:00:00,campus,319.42,30.9,44.5,1,15,5
2026-06-13 16:00:00,campus,333.08,30.7,45.0,1,16,5
2026-06-13 17:00:00,campus,327.4,28.9,42.5,1,17,5
2026-06-13 18:00:00,campus,331.32,28.1,52.9,1,18,5
2026-06-13 19:00:00,campus,373.83,27.6,44.3,1,19,5
2026-06-13 20:00:00,campus,342.32,25.8,44.8,1,20,5
2026-06-13 21:00:00,campus,310.22,20.8,53.6,1,21,5
2026-06-13 22:00:00,campus,277.37,22.2,55.4,1,22,5
2026-06-13 23:00:00,campus,233.35,19.8,56.5,1,23,5
2026-06-14 00:00:00,campus,190.71,20.2,52.9,1,0,6
2026-06-14 01:00:00,campus,232.61,23.4,50.7,1,1,6
2026-06-14 02:00:00,campus,204.1,18.9,58.1,1,2,6
2026-06-14 03:00:00,campus,191.77,17.7,49.4,1,3,6
2026-06-14 04:00:00,campus,206.0,19.8,61.6,1,4,6
2026-06-14 05:00:00,campus,233.0,19.7,55.0,1,5,6
2026-06-14 06:00:00,campus,190.83,20.6,57.2,1,6,6
2026-06-14 07:00:00,campus,203.99,22.1,46.4,1,7,6
2026-06-14 08:00:00,campus,241.43,25.7,43.9,1,8,6
2026-06-14 09:00:00,campus,241.64,22.5,41.1,1,9,6
2026-06-14 10:00:00,campus,298.56,26.4,51.5,1,10,6
2026-06-14 11:00:00,campus,280.18,25.8,45.5,1,11,6
2026-06-14 12:00:00,campus,296.69,29.2,36.4,1,12,6
2026-06-14 13:00:00,campus,334.67,28.0,47.6,1,13,6
2026-06-14 14:00:00,campus,311.32,29.3,44.5,1,14,6
2026-06-14 15:00:00,campus,315.59,29.7,49.7,1,15,6
2026-06-14 16:00:00,campus,324.97,31.4,48.4,1,16,6
2026-06-14 17:00:00,campus,337.1,30.7,45.6,1,17,6
2026-06-14 18:00:00,campus,306.46,26.5,41.1,1,18,6
2026-06-14 19:00:00,campus,329.79,27.2,46.7,1,19,6
2026-06-14 20:00:00,campus,325.76,24.7,49.2,1,20,6
2026-06-14 21:00:00,campus,324.71,22.3,50.2,1,21,6
2026-06-14 22:00:00,campus,263.05,22.3,53.1,1,22,6
2026-06-14 23:00:00,campus,227.68,20.7,68.3,1,23,6
2026-06-15 00:00:00,campus,338.87,23.6,47.4,0,0,0
2026-06-15 01:00:00,campus,333.55,19.7,51.5,0,1,0
2026-06-15 02:00:00,campus,328.97,16.4,65.6,0,2,0
2026-06-15 03:00:00,campus,308.27,17.4,65.8,0,3,0
2026-06-15 04:00:00,campus,338.86,20.0,60.3,0,4,0
2026-06-15 05:00:00,campus,330.31,22.2,54.8,0,5,0
2026-06-15 06:00:00,campus,327.4,17.6,65.5,0,6,0
2026-06-15 07:00:00,campus,319.88,18.4,49.7,0,7,0
2026-06-15 08:00:00,campus,422.64,25.5,33.9,0,8,0
2026-06-15 09:00:00,campus,441.2,24.8,42.9,0,9,0
2026-06-15 10:00:00,campus,474.46,24.5,51.6,0,10,0
2026-06-15 11:00:00,campus,572.56,28.0,53.4,0,11,0
2026-06-15 12:00:00,campus,569.8,24.5,41.7,0,12,0
2026-06-15 13:00:00,campus,676.78,29.4,54.6,0,13,0
2026-06-15 14:00:00,campus,705.94,30.5,49.2,0,14,0
2026-06-15 15:00:00,campus,708.84,31.6,39.4,0,15,0
2026-06-15 16:00:00,campus,640.94,28.5,51.3,0,16,0
2026-06-15 17:00:00,campus,588.74,29.6,47.0,0,17,0
2026-06-15 18:00:00,campus,599.82,27.1,46.0,0,18,0
2026-06-15 19:00:00,campus,563.63,27.6,49.3,0,19,0
2026-06-15 20:00:00,campus,539.35,24.5,52.1,0,20,0
2026-06-15 21:00:00,campus,471.18,23.6,51.2,0,21,0
2026-06-15 22:00:00,campus,417.48,21.2,47.8,0,22,0
2026-06-15 23:00:00,campus,380.07,22.2,40.0,0,23,0
2026-06-16 00:00:00,campus,326.78,21.4,52.1,0,0,1
2026-06-16 01:00:00,campus,312.36,18.8,63.6,0,1,1
2026-06-16 02:00:00,campus,313.8,18.6,56.8,0,2,1
2026-06-16 03:00:00,campus,323.41,16.1,58.3,0,3,1
2026-06-16 04:00:00,campus,339.32,18.1,53.7,0,4,1
2026-06-16 05:00:00,campus,339.56,19.1,53.9,0,5,1
2026-06-16 06:00:00,campus,366.33,24.0,55.6,0,6,1
2026-06-16 07:00:00,campus,327.2,19.7,53.4,0,7,1
2026-06-16 08:00:00,campus,406.36,25.0,43.2,0,8,1
2026-06-16 09:00:00,campus,438.18,25.8,46.6,0,9,1
2026-06-16 10:00:00,campus,488.3,26.3,51.8,0,10,1
2026-06-16 11:00:00,campus,553.8,30.0,41.9,0,11,1
2026-06-16 12:00:00,campus,616.4,29.1,43.5,0,12,1
2026-06-16 13:00:00,campus,681.17,30.1,33.3,0,13,1
2026-06-16 14:00:00,campus,683.39,30.0,37.6,0,14,1
2026-06-16 15:00:00,campus,699.07,32.2,36.7,0,15,1
2026-06-16 16:00:00,campus,681.1,31.8,53.9,0,16,1
2026-06-16 17:00:00,campus,618.17,28.6,54.5,0,17,1
2026-06-16 18:00:00,campus,570.78,26.6,51.6,0,18,1
2026-06-16 19:00:00,campus,592.54,27.0,48.6,0,19,1
2026-06-16 20:00:00,campus,532.4,24.7,44.5,0,20,1
2026-06-16 21:00:00,campus,479.72,24.2,50.6,0,21,1
2026-06-16 22:00:00,campus,437.83,24.6,46.3,0,22,1
2026-06-16 23:00:00,campus,332.88,20.6,61.6,0,23,1
2026-06-17 00:00:00,campus,356.4,20.1,56.7,0,0,2
2026-06-17 01:00:00,campus,320.91,19.3,53.9,0,1,2
2026-06-17 02:00:00,campus,319.35,19.9,53.9,0,2,2
2026-06-17 03:00:00,campus,311.49,15.0,50.5,0,3,2
2026-06-17 04:00:00,campus,343.73,17.7,42.9,0,4,2
2026-06-17 05:00:00,campus,309.78,19.5,60.1,0,5,2
2026-06-17 06:00:00,campus,355.2,22.0,52.3,0,6,2
2026-06-17 07:00:00,campus,316.57,20.7,64.7,0,7,2
2026-06-17 08:00:00,campus,361.9,20.0,63.4,0,8,2
2026-06-17 09:00:00,campus,431.6,25.3,52.6,0,9,2
2026-06-17 10:00:00,campus,497.1,25.0,54.5,0,10,2
2026-06-17 11:00:00,campus,528.21,25.6,52.4,0,11,2
2026-06-17 12:00:00,campus,634.47,27.7,42.6,0,12,2
2026-06-17 13:00:00,campus,641.78,29.3,46.3,0,13,2
2026-06-17 14:00:00,campus,683.09,29.3,35.4,0,14,2
2026-06-17 15:00:00,campus,659.57,27.1,39.2,0,15,2
2026-06-17 16:00:00,campus,637.23,31.5,37.2,0,16,2
2026-06-17 17:00:00,campus,761.35,31.5,42.6,0,17,2
2026-06-17 18:00:00,campus,589.46,29.6,38.7,0,18,2
2026-06-17 19:00:00,campus,560.71,25.7,42.6,0,19,2
2026-06-17 20:00:00,campus,562.64,25.7,50.7,0,20,2
2026-06-17 21:00:00,campus,516.59,24.4,50.1,0,21,2
2026-06-17 22:00:00,campus,431.34,23.7,59.4,0,22,2
2026-06-17 23:00:00,campus,372.55,22.4,54.8,0,23,2
2026-06-18 00:00:00,campus,310.56,19.1,49.9,0,0,3
2026-06-18 01:00:00,campus,340.16,19.4,57.5,0,1,3
2026-06-18 02:00:00,campus,295.18,19.4,63.5,0,2,3
2026-06-18 03:00:00,campus,334.08,20.7,58.4,0,3,3
2026-06-18 04:00:00,campus,337.98,19.7,54.9,0,4,3
2026-06-18 05:00:00,campus,335.41,20.5,63.0,0,5,3
2026-06-18 06:00:00,campus,336.78,20.4,46.2,0,6,3
2026-06-18 07:00:00,campus,380.99,23.6,55.2,0,7,3
2026-06-18 08:00:00,campus,370.2,23.5,59.5,0,8,3
2026-06-18 09:00:00,campus,392.17,23.2,49.4,0,9,3
2026-06-18 10:00:00,campus,527.62,28.1,41.8,0,10,3
2026-06-18 11:00:00,campus,560.5,28.5,45.1,0,11,3
2026-06-18 12:00:00,campus,607.75,28.1,47.9,0,12,3
2026-06-18 13:00:00,campus,628.53,29.0,39.1,0,13,3
2026-06-18 14:00:00,campus,686.96,30.7,41.6,0,14,3
2026-06-18 15:00:00,campus,696.54,31.2,44.2,0,15,3
2026-06-18 16:00:00,campus,640.77,30.6,43.0,0,16,3
2026-06-18 17:00:00,campus,610.24,30.1,41.7,0,17,3
2026-06-18 18:00:00,campus,636.12,31.3,44.5,0,18,3
2026-06-18 19:00:00,campus,586.58,29.1,44.1,0,19,3
2026-06-18 20:00:00,campus,555.39,26.3,39.2,0,20,3
2026-06-18 21:00:00,campus,487.4,25.9,55.6,0,21,3
2026-06-18 22:00:00,campus,407.92,21.4,59.5,0,22,3
2026-06-18 23:00:00,campus,405.3,22.1,52.9,0,23,3
2026-06-19 00:00:00,campus,341.03,23.0,55.5,0,0,4
2026-06-19 01:00:00,campus,322.72,19.0,55.7,0,1,4
2026-06-19 02:00:00,campus,317.28,17.5,52.8,0,2,4
2026-06-19 03:00:00,campus,363.76,17.6,58.5,0,3,4
2026-06-19 04:00:00,campus,329.77,17.1,60.8,0,4,4
2026-06-19 05:00:00,campus,321.76,18.2,65.2,0,5,4
2026-06-19 06:00:00,campus,322.79,19.8,51.0,0,6,4
2026-06-19 07:00:00,campus,312.4,19.4,45.1,0,7,4
2026-06-19 08:00:00,campus,360.85,23.0,52.6,0,8,4
2026-06-19 09:00:00,campus,452.91,25.9,39.3,0,9,4
2026-06-19 10:00:00,campus,448.85,24.7,56.9,0,10,4
2026-06-19 11:00:00,campus,584.57,29.8,44.8,0,11,4
2026-06-19 12:00:00,campus,650.1,29.6,40.7,0,12,4
2026-06-19 13:00:00,campus,674.38,31.3,32.7,0,13,4
2026-06-19 14:00:00,campus,685.55,29.4,43.9,0,14,4
2026-06-19 15:00:00,campus,724.08,31.8,51.9,0,15,4
2026-06-19 16:00:00,campus,656.25,28.7,48.9,0,16,4
2026-06-19 17:00:00,campus,656.25,31.1,38.5,0,17,4
2026-06-19 18:00:00,campus,610.71,29.1,47.6,0,18,4
2026-06-19 19:00:00,campus,565.14,28.4,47.2,0,19,4
2026-06-19 20:00:00,campus,541.74,24.3,56.0,0,20,4
2026-06-19 21:00:00,campus,485.96,23.2,49.5,0,21,4
2026-06-19 22:00:00,campus,467.12,23.9,50.3,0,22,4
2026-06-19 23:00:00,campus,357.84,20.1,50.7,0,23,4
2026-06-20 00:00:00,campus,187.01,21.1,53.8,1,0,5
2026-06-20 01:00:00,campus,224.54,17.4,57.6,1,1,5
2026-06-20 02:00:00,campus,236.26,20.1,55.4,1,2,5
2026-06-20 03:00:00,campus,191.57,16.8,63.5,1,3,5
2026-06-20 04:00:00,campus,209.88,19.7,54.8,1,4,5
2026-06-20 05:00:00,campus,204.4,20.4,58.0,1,5,5
2026-06-20 06:00:00,campus,177.36,19.3,54.8,1,6,5
2026-06-20 07:00:00,campus,227.37,22.5,55.7,1,7,5
2026-06-20 08:00:00,campus,227.4,23.5,39.2,1,8,5
2026-06-20 09:00:00,campus,259.27,23.8,38.4,1,9,5
2026-06-20 10:00:00,campus,265.07,24.7,44.3,1,10,5
2026-06-20 11:00:00,campus,251.48,24.7,50.6,1,11,5
2026-06-20 12:00:00,campus,305.65,29.4,32.6,1,12,5
2026-06-20 13:00:00,campus,299.3,27.5,46.2,1,13,5
2026-06-20 14:00:00,campus,348.55,30.6,41.3,1,14,5
2026-06-20 15:00:00,campus,304.51,30.2,46.5,1,15,5
